customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01264,Female,0,Yes,Yes,40,No,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,91.9,3676.0,No
CUST01265,Male,0,No,No,58,No,Yes,No,Yes,No internet service,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),67.2,3897.6,No
CUST01266,Male,0,Yes,Yes,15,No,Yes,No,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),102.36,1535.4,No
CUST01267,Female,0,No,No,55,Yes,No,No,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),61.01,3355.55,No
CUST01268,Male,0,No,No,44,No,No phone service,No,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,100.36,4415.84,No
CUST01269,Female,0,No,No,58,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,23.21,1346.18,No
CUST01270,Female,0,Yes,No,49,No,Yes,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,33.46,1639.54,Yes
CUST01271,Female,1,Yes,Yes,11,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),95.6,1051.6,No
CUST01272,Male,0,No,Yes,11,No,No,No,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),31.44,345.84,No
CUST01273,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.38,2828.16,Yes
CUST01274,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),92.36,4433.28,No
CUST01275,Female,1,Yes,Yes,20,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,86.22,1724.4,No
CUST01276,Male,0,No,Yes,59,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.82,6007.38,Yes
CUST01277,Male,0,Yes,No,51,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No,One year,No,Mailed check,71.16,3629.16,No
CUST01278,Male,0,No,Yes,53,Yes,No phone service,No,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),109.7,5814.1,No
CUST01279,Female,1,No,Yes,38,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,76.95,2924.1,Yes
CUST01280,Female,0,No,Yes,48,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,70.79,3397.92,No
CUST01281,Male,0,Yes,No,63,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),70.94,4469.22,No
CUST01282,Male,0,No,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,111.21,2780.25,No
CUST01283,Male,0,Yes,Yes,70,No,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),44.37,3105.9,No
CUST01284,Male,0,Yes,No,6,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,89.5,537.0,Yes
CUST01285,Female,0,No,Yes,71,No,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,44.26,3142.46,No
CUST01286,Female,0,No,No,61,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),29.22,1782.42,Yes
CUST01287,Female,0,No,No,23,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,115.37,2653.51,Yes
CUST01288,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.97,1285.83,No
CUST01289,Male,1,Yes,No,46,No,No,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.62,4076.52,No
CUST01290,Male,0,No,No,7,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,No,Two year,Yes,Mailed check,62.46,437.22,No
CUST01291,Male,0,No,No,53,No,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No,One year,No,Electronic check,103.71,5496.63,No
CUST01292,Female,0,Yes,Yes,8,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),97.32,778.56,No
CUST01293,Male,0,Yes,No,2,No,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,34.38,68.76,Yes
CUST01294,Female,0,No,Yes,53,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,66.78,3539.34,No
CUST01295,Female,0,Yes,Yes,20,No,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,22.75,455.0,Yes
CUST01296,Male,0,Yes,No,47,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),62.95,2958.65,No
CUST01297,Male,0,Yes,Yes,46,No,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),90.02,4140.92,Yes
CUST01298,Male,0,Yes,Yes,67,No,Yes,No,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),43.22,2895.74,No
CUST01299,Female,0,Yes,Yes,62,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No internet service,Two year,Yes,Credit card (automatic),101.0,6262.0,No
CUST01300,Male,0,Yes,No,15,No,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.32,379.8,No
CUST01301,Female,1,No,Yes,4,Yes,Yes,No,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,23.46,93.84,Yes
CUST01302,Male,0,Yes,Yes,10,No,No phone service,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),22.75,227.5,Yes
CUST01303,Female,1,No,No,28,Yes,No phone service,No,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,48.0,1344.0,No
CUST01304,Female,0,No,Yes,69,No,No,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),66.71,4602.99,Yes
CUST01305,Male,1,Yes,Yes,47,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),30.74,1444.78,No
CUST01306,Female,0,No,Yes,14,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),119.67,1675.38,No
CUST01307,Female,0,No,No,33,No,No,No,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,119.96,3958.68,No
CUST01308,Male,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,71.98,4246.82,No
CUST01309,Female,0,Yes,Yes,61,No,No,No,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,76.8,4684.8,Yes
CUST01310,Male,0,No,No,1,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),112.68,112.68,Yes
CUST01311,Female,0,Yes,No,18,No,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,96.98,1745.64,No
CUST01312,Male,0,No,No,48,No,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,36.79,1765.92,No
CUST01313,Male,0,No,Yes,27,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),99.25,2679.75,No
CUST01314,Female,0,No,No,47,No,No phone service,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),43.09,2025.23,No
CUST01315,Female,0,No,No,36,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),63.02,2268.72,No
CUST01316,Female,0,Yes,No,48,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),73.25,3516.0,No
CUST01317,Female,0,No,Yes,47,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.7,4309.9,No
CUST01318,Female,0,No,No,28,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,35.02,980.56,No
CUST01319,Male,0,Yes,No,59,No,Yes,No,Yes,No internet service,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),27.62,1629.58,No
CUST01320,Female,0,Yes,No,28,No,Yes,DSL,Yes,Yes,No internet service,No,No,No internet service,One year,No,Credit card (automatic),106.61,2985.08,No
CUST01321,Male,0,Yes,No,57,Yes,No phone service,No,Yes,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),102.68,5852.76,No
CUST01322,Male,0,No,No,47,No,No phone service,DSL,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,72.33,3399.51,No
CUST01323,Female,0,Yes,Yes,22,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,86.24,1897.28,Yes
CUST01324,Male,0,Yes,Yes,26,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,91.93,2390.18,No
CUST01325,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),67.65,405.9,Yes
CUST01326,Male,0,Yes,No,48,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,45.72,2194.56,No
CUST01327,Male,0,Yes,No,53,No,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,68.14,3611.42,Yes
CUST01328,Female,1,Yes,Yes,67,Yes,No phone service,No,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,115.08,7710.36,Yes
CUST01329,Male,0,No,Yes,41,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),103.78,4254.98,No
CUST01330,Female,0,Yes,Yes,58,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,66.55,3859.9,No
CUST01331,Female,0,No,Yes,43,No,No,DSL,No,Yes,No,No,No,No internet service,Two year,No,Credit card (automatic),42.56,1830.08,No
CUST01332,Male,0,Yes,No,25,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,108.96,2724.0,Yes
CUST01333,Female,0,Yes,No,22,No,No phone service,No,Yes,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),83.82,1844.04,No
CUST01334,Female,0,Yes,No,7,No,No phone service,No,Yes,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),60.47,423.29,No
CUST01335,Female,0,No,No,52,No,Yes,No,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),31.17,1620.84,No
CUST01336,Male,1,Yes,Yes,13,No,No,No,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.18,1237.34,No
CUST01337,Female,0,Yes,No,70,No,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,51.7,3619.0,No
CUST01338,Female,1,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),80.63,483.78,Yes
CUST01339,Female,0,Yes,Yes,8,No,No phone service,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,76.96,615.68,No
CUST01340,Male,0,No,No,2,Yes,Yes,DSL,No internet service,No,No,No,No,No internet service,Two year,No,Electronic check,89.96,179.92,No
CUST01341,Female,0,No,Yes,16,No,No phone service,DSL,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),73.76,1180.16,No
CUST01342,Male,0,No,Yes,43,No,No phone service,No,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,83.04,3570.72,No
CUST01343,Male,0,No,No,45,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,28.15,1266.75,Yes
CUST01344,Male,0,No,Yes,57,No,No phone service,DSL,No internet service,No internet service,No internet service,No,No,No,Two year,Yes,Credit card (automatic),86.53,4932.21,No
CUST01345,Male,0,Yes,Yes,27,Yes,Yes,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),39.42,1064.34,No
CUST01346,Male,1,Yes,No,13,No,No,No,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,59.2,769.6,No
CUST01347,Male,0,Yes,Yes,8,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,71.25,570.0,Yes
CUST01348,Female,0,No,Yes,25,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),88.69,2217.25,No
CUST01349,Male,0,Yes,No,1,No,No phone service,No,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Electronic check,94.24,94.24,Yes
CUST01350,Female,0,No,Yes,33,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,90.49,2986.17,Yes
CUST01351,Female,0,Yes,No,18,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),29.51,531.18,No
CUST01352,Male,0,No,Yes,38,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),58.69,2230.22,Yes
CUST01353,Female,1,Yes,Yes,12,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),48.07,576.84,No
CUST01354,Female,0,Yes,No,4,Yes,No,No,No,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),59.84,239.36,No
CUST01355,Female,0,Yes,No,49,No,No,No,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,84.69,4149.81,No
CUST01356,Female,0,Yes,Yes,22,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,Yes,Two year,No,Mailed check,39.29,864.38,No
CUST01357,Male,0,No,No,28,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),70.21,1965.88,No
CUST01358,Female,0,Yes,Yes,71,Yes,No phone service,No,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.49,7702.79,No
CUST01359,Male,0,Yes,No,25,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),93.11,2327.75,No
CUST01360,Female,0,Yes,Yes,56,No,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),92.54,5182.24,No
CUST01361,Female,0,No,Yes,0,Yes,No phone service,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.87,0.0,Yes
CUST01362,Male,0,Yes,Yes,27,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,One year,No,Credit card (automatic),59.92,1617.84,No
CUST01363,Female,0,Yes,Yes,61,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),95.95,5852.95,No
CUST01364,Female,0,Yes,Yes,46,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),25.87,1190.02,Yes
CUST01365,Female,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),25.64,1487.12,No
CUST01366,Male,0,Yes,No,30,No,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),53.18,1595.4,No
CUST01367,Female,0,No,Yes,69,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,39.68,2737.92,No
CUST01368,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),71.85,3448.8,No
CUST01369,Female,0,No,No,4,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),38.32,153.28,No
CUST01370,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),117.56,3526.8,Yes
CUST01371,Male,0,No,No,36,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,105.11,3783.96,No
CUST01372,Female,0,Yes,No,14,No,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,118.25,1655.5,Yes
CUST01373,Female,0,Yes,No,51,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,100.78,5139.78,No
CUST01374,Male,0,Yes,Yes,68,No,No,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Mailed check,115.11,7827.48,Yes
CUST01375,Male,0,Yes,Yes,10,No,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,56.81,568.1,Yes
CUST01376,Female,0,No,No,42,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,One year,Yes,Credit card (automatic),69.79,2931.18,No
CUST01377,Male,1,No,No,69,No,No phone service,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,43.98,3034.62,No
CUST01378,Female,0,No,No,22,No,No phone service,DSL,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,83.58,1838.76,No
CUST01379,Female,0,Yes,No,39,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,98.82,3853.98,No
CUST01380,Female,0,No,No,62,No,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,No,Mailed check,69.87,4331.94,No
CUST01381,Female,0,No,No,1,Yes,No phone service,No,No,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,49.64,49.64,No
CUST01382,Male,1,Yes,No,46,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,70.77,3255.42,Yes
CUST01383,Female,0,No,No,29,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,26.29,762.41,Yes
CUST01384,Male,1,Yes,No,15,No,Yes,No,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Electronic check,92.11,1381.65,No
CUST01385,Female,1,No,Yes,58,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),65.16,3779.28,No
CUST01386,Male,1,No,No,46,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,109.82,5051.72,No
